city,temperature,humidity,wind_speed,pm2_5,pm10,co,no2,o3,last_updated,timestamp
London,10.2,100,8.6,15.54,20.35,308.95,35.15,39.0,2024-11-30 06:00,06:10:48
London,11.2,94,8.6,15.54,20.35,308.95,35.15,39.0,2024-11-30 06:15,06:20:49
London,11.2,94,8.6,15.54,20.35,308.95,35.15,39.0,2024-11-30 06:15,06:30:49
London,11.2,94,8.6,15.54,20.35,308.95,35.15,39.0,2024-11-30 06:30,06:40:52
London,11.3,94,8.6,15.54,20.35,308.95,35.15,39.0,2024-11-30 06:45,06:50:54
London,11.3,94,9.7,17.945,24.975,331.15,49.21,26.0,2024-11-30 07:00,07:00:54
London,11.3,94,9.7,17.945,24.975,331.15,49.21,26.0,2024-11-30 07:00,07:10:57
London,11.1,94,9.7,17.945,24.975,331.15,49.21,26.0,2024-11-30 07:00,07:20:57
London,11.1,94,9.7,17.945,24.975,331.15,49.21,26.0,2024-11-30 07:30,07:30:58
London,11.3,100,9.7,17.945,24.975,331.15,49.21,26.0,2024-11-30 07:15,07:40:58
London,11.0,100,9.7,17.945,24.975,331.15,49.21,26.0,2024-11-30 07:30,07:50:58
London,11.0,100,9.7,17.945,24.975,331.15,49.21,26.0,2024-11-30 07:45,08:00:59
London,11.2,100,9.0,19.24,28.86,371.85,71.595,22.0,2024-11-30 08:00,08:10:59
London,12.0,94,9.0,19.24,28.86,371.85,71.595,22.0,2024-11-30 08:15,08:21:02
London,12.2,94,9.0,19.24,28.86,371.85,71.595,22.0,2024-11-30 08:15,08:31:05
London,12.2,94,9.0,19.24,28.86,371.85,71.595,22.0,2024-11-30 08:15,08:41:05
London,12.4,94,9.0,19.24,28.86,371.85,71.595,22.0,2024-11-30 08:45,08:51:07
London,12.3,94,7.9,19.055,23.865,405.15,69.56,24.0,2024-11-30 09:00,09:01:08
London,12.3,94,7.9,19.055,23.865,405.15,69.56,24.0,2024-11-30 09:00,09:11:08
London,12.3,94,7.9,19.055,23.865,405.15,69.56,24.0,2024-11-30 09:15,09:21:09
London,12.4,100,7.9,19.055,23.865,405.15,69.56,24.0,2024-11-30 09:30,09:31:09
London,12.4,100,7.9,19.055,23.865,405.15,69.56,24.0,2024-11-30 09:30,09:41:14
London,10.2,100,7.9,19.055,23.865,405.15,69.56,24.0,2024-11-30 09:45,09:51:14
London,12.3,100,7.6,20.535,25.9,418.1,74.555,21.0,2024-11-30 10:00,10:01:15
London,12.3,100,7.6,20.535,25.9,418.1,74.555,21.0,2024-11-30 10:00,10:11:15
London,12.4,100,7.6,20.535,25.9,418.1,74.555,21.0,2024-11-30 10:15,10:21:15
London,13.4,94,7.6,20.535,25.9,418.1,74.555,21.0,2024-11-30 10:15,10:31:16
London,13.4,94,7.6,20.535,25.9,418.1,74.555,21.0,2024-11-30 10:30,10:41:16
London,13.4,94,7.6,20.535,25.9,418.1,74.555,21.0,2024-11-30 10:45,10:51:16
London,13.4,94,7.6,20.535,25.9,418.1,74.555,21.0,2024-11-30 10:45,11:01:16
London,13.3,94,7.6,20.535,25.9,418.1,74.555,21.0,2024-11-30 10:45,11:11:17
London,13.2,94,8.6,18.13,26.085,340.4,59.57,26.0,2024-11-30 11:15,11:21:17
London,14.1,88,8.6,18.13,26.085,340.4,59.57,26.0,2024-11-30 11:30,11:31:18
London,14.1,88,8.6,18.13,26.085,340.4,59.57,26.0,2024-11-30 11:30,11:41:18
London,14.1,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:00,11:51:18
London,14.1,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:00,12:01:18
London,14.1,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:00,12:11:19
London,14.2,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:15,12:21:23
London,14.2,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:15,12:31:24
London,14.3,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:30,12:41:24
London,14.4,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:45,12:51:24
London,14.4,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:45,13:01:25
London,14.2,88,9.7,15.54,27.38,336.7,57.535,33.0,2024-11-30 12:45,13:11:25
London,14.4,88,10.8,15.54,27.01,323.75,57.72,35.0,2024-11-30 13:15,13:21:25
London,14.4,88,10.8,15.54,27.01,323.75,57.72,35.0,2024-11-30 13:30,13:31:25
London,14.2,88,10.8,15.54,27.01,323.75,57.72,35.0,2024-11-30 13:15,13:41:26
London,14.1,88,10.8,15.54,27.01,323.75,57.72,35.0,2024-11-30 13:45,13:51:26
London,14.1,88,12.6,14.8,24.975,325.6,59.94,34.0,2024-11-30 14:00,14:01:26
London,14.4,88,10.8,15.54,27.01,323.75,57.72,35.0,2024-11-30 13:45,14:11:27
London,15.3,82,12.6,14.8,24.975,325.6,59.94,34.0,2024-11-30 14:15,14:21:27
London,15.3,82,12.6,14.8,24.975,325.6,59.94,34.0,2024-11-30 14:30,14:31:27
London,15.3,82,12.6,14.8,24.975,325.6,59.94,34.0,2024-11-30 14:30,14:41:28
London,15.3,82,12.6,14.8,24.975,325.6,59.94,34.0,2024-11-30 14:45,14:51:28
London,15.3,82,12.2,14.985,23.68,334.85,62.715,30.0,2024-11-30 15:00,15:01:29
London,15.3,82,12.2,14.985,23.68,334.85,62.715,30.0,2024-11-30 15:00,15:11:39
London,14.2,88,12.2,14.985,23.68,334.85,62.715,30.0,2024-11-30 15:15,15:21:43
London,14.0,82,12.2,14.985,23.68,334.85,62.715,30.0,2024-11-30 15:30,15:31:43
London,14.0,82,12.2,14.985,23.68,334.85,62.715,30.0,2024-11-30 15:45,15:41:44
London,14.2,82,11.2,15.91,24.42,336.7,66.785,18.0,2024-11-30 16:00,15:51:44
London,14.3,82,11.2,15.91,24.42,336.7,66.785,18.0,2024-11-30 16:00,16:01:44
London,14.3,82,11.2,15.91,24.42,336.7,66.785,18.0,2024-11-30 16:00,16:11:45
London,14.4,82,11.2,15.91,24.42,336.7,66.785,18.0,2024-11-30 16:15,16:21:45
London,14.3,82,11.2,15.91,24.42,336.7,66.785,18.0,2024-11-30 16:30,16:31:45
London,14.3,82,11.2,15.91,24.42,336.7,66.785,18.0,2024-11-30 16:30,16:41:46
London,14.3,82,11.2,15.91,24.42,336.7,66.785,18.0,2024-11-30 16:45,16:51:46
London,14.1,82,11.5,17.205,25.715,342.25,62.715,18.0,2024-11-30 17:00,17:01:47
London,14.1,82,11.5,17.205,25.715,342.25,62.715,18.0,2024-11-30 17:15,17:11:54
London,13.4,94,11.5,17.205,25.715,342.25,62.715,18.0,2024-11-30 17:15,17:21:55
London,13.0,94,11.5,17.205,25.715,342.25,62.715,18.0,2024-11-30 17:15,17:31:55
London,13.0,94,11.5,17.205,25.715,342.25,62.715,18.0,2024-11-30 17:30,17:41:56
London,13.3,94,12.2,17.76,25.345,342.25,62.16,19.0,2024-11-30 18:00,17:51:57
London,13.3,94,11.5,17.205,25.715,342.25,62.715,18.0,2024-11-30 17:45,18:01:57
London,13.3,94,12.2,17.76,25.345,342.25,62.16,19.0,2024-11-30 18:00,18:11:57
London,13.1,94,12.2,17.76,25.345,342.25,62.16,19.0,2024-11-30 18:00,18:21:58
London,13.1,94,12.2,17.76,25.345,342.25,62.16,19.0,2024-11-30 18:30,18:31:58
London,13.1,94,12.2,17.76,25.345,342.25,62.16,19.0,2024-11-30 18:15,18:41:58
London,13.1,94,12.2,17.76,25.345,342.25,62.16,19.0,2024-11-30 18:30,18:51:59
London,13.2,94,12.2,17.76,25.345,342.25,62.16,19.0,2024-11-30 18:45,19:01:59
London,13.2,94,12.2,17.76,25.345,342.25,62.16,19.0,2024-11-30 18:45,19:12:09
London,13.3,94,12.2,17.205,24.05,325.6,59.015,24.0,2024-11-30 19:15,19:22:09
London,13.0,94,12.2,17.205,24.05,325.6,59.015,24.0,2024-11-30 19:15,19:32:14
London,13.0,94,12.2,17.205,24.05,325.6,59.015,24.0,2024-11-30 19:30,19:42:14
London,13.1,94,12.2,17.205,24.05,325.6,59.015,24.0,2024-11-30 19:45,19:52:23
London,13.1,94,12.6,15.91,22.015,310.8,56.61,27.0,2024-11-30 20:15,20:02:23
London,13.1,94,12.6,15.91,22.015,310.8,56.61,27.0,2024-11-30 20:00,20:12:23
London,13.3,94,12.6,15.91,22.015,310.8,56.61,27.0,2024-11-30 20:15,20:22:24
London,13.4,94,12.6,15.91,22.015,310.8,56.61,27.0,2024-11-30 20:30,20:32:24
London,13.4,94,12.6,15.91,22.015,310.8,56.61,27.0,2024-11-30 20:30,20:42:24
London,12.2,94,12.6,15.91,22.015,310.8,56.61,27.0,2024-11-30 20:45,20:52:25
London,12.1,94,12.6,15.91,22.015,310.8,56.61,27.0,2024-11-30 20:45,21:02:25
London,12.1,94,12.6,15.91,22.015,310.8,56.61,27.0,2024-11-30 20:45,21:12:25
London,13.1,94,12.6,14.8,20.72,296.0,49.395,31.0,2024-11-30 21:15,21:22:26
London,13.1,94,12.6,14.8,20.72,296.0,49.395,31.0,2024-11-30 21:30,21:32:26
London,13.1,94,12.6,14.8,20.72,296.0,49.395,31.0,2024-11-30 21:30,21:42:26
London,12.1,94,12.6,14.8,20.72,296.0,49.395,31.0,2024-11-30 21:45,21:52:28
London,12.4,94,12.6,14.8,20.72,296.0,49.395,31.0,2024-11-30 21:45,22:02:28
London,12.4,94,14.0,13.875,18.685,288.6,45.325,32.0,2024-11-30 22:00,22:12:28
London,12.1,94,14.0,13.875,18.685,288.6,45.325,32.0,2024-11-30 22:00,22:22:29
London,12.1,94,14.0,13.875,18.685,288.6,45.325,32.0,2024-11-30 22:15,22:32:34
London,12.1,94,14.0,13.875,18.685,288.6,45.325,32.0,2024-11-30 22:30,22:42:34
London,11.1,94,14.0,13.875,18.685,288.6,45.325,32.0,2024-11-30 22:45,22:52:35
London,11.1,94,13.3,13.135,18.13,288.6,38.48,39.0,2024-11-30 23:00,23:02:35
London,11.1,94,13.3,13.135,18.13,288.6,38.48,39.0,2024-11-30 23:00,23:12:35
London,11.3,94,13.3,13.135,18.13,288.6,38.48,39.0,2024-11-30 23:15,23:22:36
London,11.4,94,13.3,13.135,18.13,288.6,38.48,39.0,2024-11-30 23:30,23:32:36
London,11.4,94,13.3,13.135,18.13,288.6,38.48,39.0,2024-11-30 23:15,23:42:44
London,11.3,94,13.3,13.135,18.13,288.6,38.48,39.0,2024-11-30 23:45,23:52:44
London,11.3,94,13.3,11.47,17.02,286.75,28.86,48.0,2024-12-01 00:00,00:02:47
London,11.3,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 00:00,00:12:48
London,11.1,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 00:00,00:22:48
London,11.4,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 00:30,00:32:48
London,11.4,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 00:30,00:42:49
London,11.2,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 00:30,00:52:49
London,11.4,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 01:00,01:02:52
London,11.4,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 01:00,01:12:52
London,12.2,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 01:15,01:22:52
London,12.4,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 01:30,01:32:53
London,12.4,94,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 01:15,01:42:53
London,12.4,88,14.8,11.47,17.02,286.75,28.86,48.0,2024-12-01 01:45,01:52:53
London,12.3,88,15.5,11.655,16.835,290.45,26.27,46.0,2024-12-01 02:00,02:02:53
London,12.3,88,15.5,11.655,16.835,290.45,26.27,46.0,2024-12-01 02:15,02:12:54
London,11.4,94,15.5,11.655,16.835,290.45,26.27,46.0,2024-12-01 02:00,02:22:54
London,11.1,94,15.5,11.655,16.835,290.45,26.27,46.0,2024-12-01 02:30,02:32:54
London,11.1,94,15.5,11.655,16.835,290.45,26.27,46.0,2024-12-01 02:30,02:42:57
London,11.1,94,15.5,11.655,16.835,290.45,26.27,46.0,2024-12-01 02:45,02:52:57
London,11.2,94,17.6,12.21,16.465,281.2,23.495,48.0,2024-12-01 03:00,03:02:57
London,11.2,94,17.6,12.21,16.465,281.2,23.495,48.0,2024-12-01 03:00,03:12:58
London,11.3,94,17.6,12.21,16.465,281.2,23.495,48.0,2024-12-01 03:15,03:22:58
London,11.1,94,17.6,12.21,16.465,281.2,23.495,48.0,2024-12-01 03:30,03:32:58
London,11.1,94,17.6,12.21,16.465,281.2,23.495,48.0,2024-12-01 03:30,03:42:58
London,11.0,94,17.6,12.21,16.465,281.2,23.495,48.0,2024-12-01 03:45,03:52:59
London,11.2,94,18.7,12.21,16.28,270.1,19.61,54.0,2024-12-01 04:00,04:03:02
London,11.2,94,18.7,12.21,16.28,270.1,19.61,54.0,2024-12-01 04:00,04:13:02
London,11.2,94,18.7,12.21,16.28,270.1,19.61,54.0,2024-12-01 04:15,04:23:04
London,11.1,94,18.7,12.21,16.28,270.1,19.61,54.0,2024-12-01 04:30,04:33:04
London,11.1,94,18.7,12.21,16.28,270.1,19.61,54.0,2024-12-01 04:30,04:43:04
London,11.1,94,18.7,12.21,16.28,270.1,19.61,54.0,2024-12-01 04:45,04:53:05
London,11.0,94,19.1,9.99,15.54,270.1,17.575,59.0,2024-12-01 05:00,05:03:05
London,11.0,94,19.1,9.99,15.54,270.1,17.575,59.0,2024-12-01 05:00,05:13:05
London,11.4,94,19.1,9.99,15.54,270.1,17.575,59.0,2024-12-01 05:15,05:23:06
London,11.2,94,19.1,9.99,15.54,270.1,17.575,59.0,2024-12-01 05:30,05:33:07
London,11.2,94,19.1,9.99,15.54,270.1,17.575,59.0,2024-12-01 05:30,05:43:07
London,11.0,94,19.1,9.99,15.54,270.1,17.575,59.0,2024-12-01 05:45,05:53:07
London,11.2,94,19.4,10.915,15.355,275.65,22.385,56.0,2024-12-01 06:00,06:03:07
London,11.2,94,19.4,10.915,15.355,275.65,22.385,56.0,2024-12-01 06:00,06:13:08
London,11.0,94,19.4,10.915,15.355,275.65,22.385,56.0,2024-12-01 06:15,06:23:08
London,11.2,94,19.4,10.915,15.355,275.65,22.385,56.0,2024-12-01 06:30,06:33:08
London,11.2,94,19.4,10.915,15.355,275.65,22.385,56.0,2024-12-01 06:30,06:43:09
London,12.4,88,19.4,10.915,15.355,275.65,22.385,56.0,2024-12-01 06:45,06:53:09
London,12.1,88,20.5,12.21,15.54,292.3,32.93,47.0,2024-12-01 07:00,07:03:13
London,12.1,88,20.5,12.21,15.54,292.3,32.93,47.0,2024-12-01 07:00,07:13:14
London,12.1,94,20.5,12.21,15.54,292.3,32.93,47.0,2024-12-01 07:15,07:23:14
London,12.3,94,20.5,12.21,15.54,292.3,32.93,47.0,2024-12-01 07:15,07:33:14
London,12.3,94,20.5,12.21,15.54,292.3,32.93,47.0,2024-12-01 07:30,07:43:15
London,12.0,94,20.5,12.21,15.54,292.3,32.93,47.0,2024-12-01 07:45,07:53:15
London,12.3,94,20.5,12.21,15.54,292.3,32.93,47.0,2024-12-01 07:45,08:03:15
London,12.3,94,20.5,12.21,15.54,292.3,32.93,47.0,2024-12-01 07:45,08:13:15
London,12.3,94,20.5,12.21,16.28,316.35,42.18,44.0,2024-12-01 08:15,08:23:16
London,12.3,94,20.5,12.21,16.28,316.35,42.18,44.0,2024-12-01 08:30,08:33:16
London,12.3,94,20.5,12.21,16.28,316.35,42.18,44.0,2024-12-01 08:30,08:43:16
London,12.3,94,20.5,12.21,16.28,316.35,42.18,44.0,2024-12-01 08:45,08:53:17
London,12.2,94,18.7,13.135,16.835,308.95,45.88,43.0,2024-12-01 09:00,09:03:17
London,12.2,94,18.7,13.135,16.835,308.95,45.88,43.0,2024-12-01 09:00,09:13:17
London,13.0,88,18.7,13.135,16.835,308.95,45.88,43.0,2024-12-01 09:00,09:23:17
London,13.2,88,18.7,13.135,16.835,308.95,45.88,43.0,2024-12-01 09:15,09:33:18
London,13.2,88,18.7,13.135,16.835,308.95,45.88,43.0,2024-12-01 09:30,09:43:18
London,13.1,88,18.7,13.135,16.835,308.95,45.88,43.0,2024-12-01 09:45,09:53:18
London,13.2,88,18.7,11.655,18.87,294.15,46.805,45.0,2024-12-01 10:15,10:03:19
London,13.2,88,18.7,11.655,18.87,294.15,46.805,45.0,2024-12-01 10:00,10:13:19
London,13.1,88,18.7,11.655,18.87,294.15,46.805,45.0,2024-12-01 10:15,10:23:22
London,12.3,94,15.1,11.47,17.02,286.75,28.86,48.0,2024-12-01 10:30,10:33:23
London,12.3,94,18.7,11.655,18.87,294.15,46.805,45.0,2024-12-01 10:30,10:43:23
London,12.4,94,16.9,14.245,20.72,297.85,42.92,45.0,2024-12-01 11:00,10:53:23
London,12.3,94,18.7,11.655,18.87,294.15,46.805,45.0,2024-12-01 10:45,11:03:24
London,12.3,94,18.7,11.655,18.87,294.15,46.805,45.0,2024-12-01 10:45,11:13:24
London,12.2,94,16.9,14.245,20.72,297.85,42.92,45.0,2024-12-01 11:00,11:23:24
London,12.2,94,16.9,14.245,20.72,297.85,42.92,45.0,2024-12-01 11:15,11:33:25
London,12.2,94,16.9,14.245,20.72,297.85,42.92,45.0,2024-12-01 11:15,11:43:25
London,12.0,94,16.2,14.245,16.835,305.25,34.78,41.0,2024-12-01 11:45,11:53:27
London,12.2,94,14.4,12.95,18.315,299.7,32.005,42.0,2024-12-01 12:00,12:03:27
London,12.2,94,14.4,12.95,18.315,299.7,32.005,42.0,2024-12-01 12:00,12:13:28
London,12.0,100,14.4,12.95,18.315,299.7,32.005,42.0,2024-12-01 12:15,12:23:28
London,12.1,100,14.4,12.95,18.315,299.7,32.005,42.0,2024-12-01 12:30,12:33:29
London,12.1,100,14.4,12.95,18.315,299.7,32.005,42.0,2024-12-01 12:30,12:43:32
London,12.3,100,14.4,12.95,18.315,299.7,32.005,42.0,2024-12-01 12:45,12:53:33
London,12.4,100,14.4,12.395,21.83,292.3,31.08,42.0,2024-12-01 13:00,13:03:34
London,12.4,100,14.4,12.395,21.83,292.3,31.08,42.0,2024-12-01 13:15,13:13:35
London,12.3,100,14.4,12.395,21.83,292.3,31.08,42.0,2024-12-01 13:15,13:23:35
London,12.4,100,14.4,12.395,21.83,292.3,31.08,42.0,2024-12-01 13:30,13:33:35
London,12.4,100,14.4,12.395,21.83,292.3,31.08,42.0,2024-12-01 13:30,13:43:36
London,12.2,100,14.4,12.395,21.83,292.3,31.08,42.0,2024-12-01 13:45,13:53:36
London,12.4,100,14.8,11.655,15.355,284.9,32.19,44.0,2024-12-01 14:00,14:03:36
London,12.4,100,14.8,11.655,15.355,284.9,32.19,44.0,2024-12-01 14:15,14:13:36
London,13.3,94,14.8,11.655,15.355,284.9,32.19,44.0,2024-12-01 14:15,14:23:37
London,13.3,94,14.8,11.655,15.355,284.9,32.19,44.0,2024-12-01 14:15,14:33:37
London,13.3,94,14.8,11.655,15.355,284.9,32.19,44.0,2024-12-01 14:30,14:43:38
London,13.3,100,14.8,11.655,15.355,284.9,32.19,44.0,2024-12-01 14:30,14:53:38
London,13.1,100,14.8,11.655,15.355,284.9,32.19,44.0,2024-12-01 14:45,15:03:38
London,13.1,100,14.4,9.25,11.47,273.8,34.225,41.0,2024-12-01 15:00,15:13:39
London,13.1,100,14.4,9.25,11.47,273.8,34.225,41.0,2024-12-01 15:15,15:23:39
London,13.1,100,14.4,9.25,11.47,273.8,34.225,41.0,2024-12-01 15:30,15:33:42
London,13.1,100,14.4,9.25,11.47,273.8,34.225,41.0,2024-12-01 15:30,15:43:43
London,13.1,100,14.4,9.25,11.47,273.8,34.225,41.0,2024-12-01 15:30,15:53:43
London,13.2,100,14.4,9.25,11.47,273.8,34.225,41.0,2024-12-01 15:45,16:03:43
London,13.2,100,15.1,8.695,12.395,279.35,38.85,38.0,2024-12-01 16:00,16:13:44
London,13.2,88,15.1,8.695,12.395,279.35,38.85,38.0,2024-12-01 16:15,16:23:44
London,12.2,88,15.1,8.695,12.395,279.35,38.85,38.0,2024-12-01 16:30,16:33:45
London,12.2,88,15.1,8.695,12.395,279.35,38.85,38.0,2024-12-01 16:30,16:43:46
London,12.2,88,15.1,8.695,12.395,279.35,38.85,38.0,2024-12-01 16:45,16:53:46
London,12.2,88,16.2,9.805,12.765,275.65,49.58,36.0,2024-12-01 17:00,17:03:46
London,12.2,88,16.2,9.805,12.765,275.65,49.58,36.0,2024-12-01 17:00,17:13:47
London,12.1,88,16.2,9.805,12.765,275.65,49.58,36.0,2024-12-01 17:15,17:23:47
London,12.4,94,16.2,9.805,12.765,275.65,49.58,36.0,2024-12-01 17:15,17:33:47
London,12.4,94,16.2,9.805,12.765,275.65,49.58,36.0,2024-12-01 17:30,17:43:47
London,12.3,94,16.2,9.805,12.765,275.65,49.58,36.0,2024-12-01 17:30,17:53:48
London,12.1,94,15.8,12.025,14.8,284.9,54.945,37.0,2024-12-01 18:00,18:03:48
London,12.1,94,16.2,9.805,12.765,275.65,49.58,36.0,2024-12-01 17:45,18:13:48
London,12.2,94,15.8,12.025,14.8,284.9,54.945,37.0,2024-12-01 18:00,18:23:49
London,12.0,94,15.8,12.025,14.8,284.9,54.945,37.0,2024-12-01 18:30,18:33:49
London,12.0,94,15.8,12.025,14.8,284.9,54.945,37.0,2024-12-01 18:30,18:43:53
London,12.1,94,15.8,12.025,14.8,284.9,54.945,37.0,2024-12-01 18:30,18:53:53
London,12.0,94,16.2,11.47,17.945,283.05,52.91,49.0,2024-12-01 19:15,19:03:53
London,12.0,94,16.2,11.47,17.945,283.05,52.91,49.0,2024-12-01 19:00,19:13:57
London,12.2,94,16.2,11.47,17.945,283.05,52.91,49.0,2024-12-01 19:15,19:23:57
London,12.4,94,16.2,11.47,17.945,283.05,52.91,49.0,2024-12-01 19:15,19:33:57
London,12.4,94,16.2,11.47,17.945,283.05,52.91,49.0,2024-12-01 19:30,19:43:58
London,12.1,94,16.2,11.47,17.945,283.05,52.91,49.0,2024-12-01 19:30,19:53:58
London,12.4,94,16.6,10.73,17.02,277.5,41.255,53.0,2024-12-01 20:00,20:03:58
London,12.4,94,16.6,10.73,17.02,277.5,41.255,53.0,2024-12-01 20:15,20:13:58
London,12.1,94,15.1,14.06,18.685,283.05,22.94,53.0,2024-12-01 20:15,20:23:59
London,13.1,88,16.6,10.73,17.02,277.5,41.255,53.0,2024-12-01 20:30,20:33:59
London,13.1,88,16.6,10.73,17.02,277.5,41.255,53.0,2024-12-01 20:30,20:44:04
London,13.3,88,16.6,10.73,17.02,277.5,41.255,53.0,2024-12-01 20:45,20:54:05
London,13.2,88,16.6,10.73,17.02,277.5,41.255,53.0,2024-12-01 20:45,21:04:06
London,13.2,88,16.6,10.73,17.02,277.5,41.255,53.0,2024-12-01 20:45,21:14:06
London,12.3,88,18.4,9.805,17.575,279.35,34.225,54.0,2024-12-01 21:00,21:24:08
London,12.4,88,18.4,9.805,17.575,279.35,34.225,54.0,2024-12-01 21:30,21:34:14
London,12.4,88,18.4,9.805,17.575,279.35,34.225,54.0,2024-12-01 21:15,21:44:14
London,12.4,88,18.4,9.805,17.575,279.35,34.225,54.0,2024-12-01 21:30,21:54:14
London,12.2,88,18.4,9.805,17.575,279.35,34.225,54.0,2024-12-01 21:45,22:04:16
London,12.2,88,16.6,9.62,17.76,277.5,30.525,54.0,2024-12-01 22:00,22:14:16
London,12.0,88,16.6,9.62,17.76,277.5,30.525,54.0,2024-12-01 22:15,22:24:17
London,12.2,88,16.6,9.62,17.76,277.5,30.525,54.0,2024-12-01 22:30,22:34:17
London,12.2,88,16.6,9.62,17.76,277.5,30.525,54.0,2024-12-01 22:30,22:44:17
London,12.3,88,16.6,9.62,17.76,277.5,30.525,54.0,2024-12-01 22:45,22:54:17
London,12.4,88,16.6,9.62,17.76,277.5,30.525,54.0,2024-12-01 22:45,23:04:18
London,12.4,88,16.6,9.62,17.76,277.5,30.525,54.0,2024-12-01 22:45,23:14:18
London,12.3,94,15.1,9.065,17.02,270.1,27.195,57.0,2024-12-01 23:15,23:24:18
London,12.3,88,15.1,9.065,17.02,270.1,27.195,57.0,2024-12-01 23:30,23:34:19
London,12.3,88,15.1,9.065,17.02,270.1,27.195,57.0,2024-12-01 23:30,23:44:19
London,12.4,88,16.2,9.065,17.02,270.1,27.195,57.0,2024-12-01 23:30,23:54:23
London,12.1,88,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 00:00,00:04:23
London,12.1,88,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 00:00,00:14:24
London,12.2,88,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 00:00,00:24:24
London,12.3,88,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 00:30,00:34:24
London,12.3,88,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 00:15,00:44:24
London,12.3,88,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 00:30,00:54:25
London,12.3,88,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 00:45,01:04:25
London,12.3,88,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 00:45,01:14:27
London,11.3,94,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 01:15,01:24:27
London,11.2,94,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 01:15,01:34:27
London,11.2,94,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 01:30,01:44:27
London,11.0,87,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 01:45,01:54:28
London,11.1,87,16.2,6.66,12.95,262.7,14.8,57.0,2024-12-02 02:00,02:04:28
London,11.1,87,15.1,7.215,13.135,262.7,20.72,56.0,2024-12-02 01:45,02:14:28
London,11.3,87,16.2,6.66,12.95,262.7,14.8,57.0,2024-12-02 02:15,02:24:28
London,11.4,87,16.2,6.66,12.95,262.7,14.8,57.0,2024-12-02 02:15,02:34:29
London,11.4,87,16.2,6.66,12.95,262.7,14.8,57.0,2024-12-02 02:30,02:44:29
London,12.2,82,16.9,6.66,13.32,264.55,12.21,57.0,2024-12-02 03:00,02:54:33
London,12.3,82,16.9,6.66,13.32,264.55,12.21,57.0,2024-12-02 03:00,03:04:34
London,12.3,82,16.9,6.66,13.32,264.55,12.21,57.0,2024-12-02 03:00,03:14:34
London,11.4,87,16.9,6.66,13.32,264.55,12.21,57.0,2024-12-02 03:15,03:24:34
London,11.4,87,16.9,6.66,13.32,264.55,12.21,57.0,2024-12-02 03:30,03:34:35
London,11.4,87,16.9,6.66,13.32,264.55,12.21,57.0,2024-12-02 03:15,03:44:35
London,11.3,82,16.9,6.66,13.32,264.55,12.21,57.0,2024-12-02 03:45,03:54:36
London,11.1,82,18.4,6.475,14.06,266.4,15.54,56.0,2024-12-02 04:00,04:04:36
London,11.1,82,18.4,6.475,14.06,266.4,15.54,56.0,2024-12-02 04:00,04:14:36
London,11.4,82,18.4,6.475,14.06,266.4,15.54,56.0,2024-12-02 04:15,04:24:36
London,11.2,82,18.4,6.475,14.06,266.4,15.54,56.0,2024-12-02 04:30,04:34:37
London,11.2,82,18.4,6.475,14.06,266.4,15.54,56.0,2024-12-02 04:30,04:44:37
London,11.1,82,18.4,6.475,14.06,266.4,15.54,56.0,2024-12-02 04:45,04:54:37
London,11.2,82,19.1,6.29,12.765,268.25,16.095,54.0,2024-12-02 05:00,05:04:38
London,11.2,82,18.4,6.475,14.06,266.4,15.54,56.0,2024-12-02 04:45,05:14:38
London,10.0,87,19.1,6.29,12.765,268.25,16.095,54.0,2024-12-02 05:00,05:24:38
